Old.Name	Blup_Transfo_AUC_bud_burst_y1	Blup_Transfo_bud_burst_y1	Blup_Transfo_AUC_bud_burst_y2	Blup_Transfo_bud_burst_y2	Blup_Transfo_AUC_color_y1	Blup_Transfo_AUC_drop_y1	Blup_Transfo_color_y1	Blup_Transfo_drop_y1	Blup_Transfo_AUC_color_y2	Blup_Transfo_AUC_drop_y2	Blup_Transfo_color_y2	Blup_Transfo_drop_y2	Blup_Transfo_AUC_color_y3	Blup_Transfo_AUC_drop_y3	Blup_Transfo_color_y3	Blup_Transfo_drop_y3	Blup_Transfo_height_y2	Blup_Transfo_dbh_y2	Blup_Transfo_dbase_y2	Blup_Transfo_vol_y2	Blup_Transfo_weight_y2	Blup_Transfo_AUC_dbase	Blup_Transfo_AUC_dbh	Blup_Transfo_AUC_height	Blup_Transfo_AUC_vol	Blup_Transfo_cop1	Blup_Transfo_cop2	Blup_Transfo_growth_duration_y1	Blup_Transfo_growth_duration_y2	Blup_Transfo_AUC_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_y2	Blup_Transfo_AUC_color_y1_y2_y3	Blup_Transfo_AUC_drop_y1_y2_y3	Blup_Transfo_color_y1_y2_y3	Blup_Transfo_drop_y1_y2_y3	Blup_Transfo_growth_duration_y1_y2	Blup_Transfo_time_serie_color_y1	Blup_Transfo_time_serie_color_y2	Blup_Transfo_time_serie_color_y3	Blup_Transfo_time_serie_dbase	Blup_Transfo_time_serie_dbh	Blup_Transfo_time_serie_drop_y1	Blup_Transfo_time_serie_drop_y2	Blup_Transfo_time_serie_drop_y3	Blup_Transfo_time_serie_height	Blup_Transfo_time_serie_bud_burst_y1	Blup_Transfo_time_serie_bud_burst_y2	Blup_Transfo_time_serie_vol	Blup_Transfo_time_serie_color_y1_y2_y3	Blup_Transfo_time_serie_drop_y1_y2_y3	Blup_Transfo_time_serie_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_v2	Blup_Transfo_bud_burst_y2_v2	Blup_Transfo_color_y1_v2	Blup_Transfo_drop_y1_v2	Blup_Transfo_color_y2_v2	Blup_Transfo_drop_y2_v2	Blup_Transfo_color_y3_v2	Blup_Transfo_drop_y3_v2	Blup_Transfo_growth_duration_y1_v2	Blup_Transfo_growth_duration_y2_v2	Blup_Transfo_bud_burst_y1_y2_v2	Blup_Transfo_color_y1_y2_y3_v2	Blup_Transfo_drop_y1_y2_y3_v2	Blup_Transfo_growth_duration_y1_y2_v2	Blup_Transfo_time_serie_dbh_v2	Blup_Transfo_time_serie_bud_burst_y2_v2	Blup_Transfo_time_serie_bud_burst_y1_y2_v2
GWR_100_14	-19052.43997	0.041653064	17918.68303	-11.16015222	-18156.53195	23.34025316	4206.871741	1904.241947	-21.6587703	0.467382401	-948.0180992	-2393.485081	-24335.25614	-24.7012254	3452.465388	1523.086878	-5.254366772	-1.635232121	-1.380964345	-0.608776759	-0.697375823	-0.143966344	-0.163735925	-53.71221018	-0.418321939	-0.649367685	-1.627645002	447.1829192	4274.533084	-792.4502663	-5.787785041	-12723.6007	-0.251961499	2935.83573	555.4987332	2694.90564	-6.305473023	-0.57722352	-4.778654936	-0.14301459	-0.174656801	0.141807109	0.08046817	-0.121351019	0.016499837	-3.981985789	3.382067951	-0.360935148	-4.586281386	-0.002908111	-0.357242962	0.041656499	-11.16015222	4188.07229	3566.119472	230.2771728	-2898.643157	7150.327553	6250.045143	141.0659639	4892.053024	-5.787767753	4457.183325	2507.534779	2901.634363	-0.113974147	3.382067951	-0.357242962
GWR_100_141	13825.42357	-0.052525184	13053.35911	-7.084826583	-249.3741845	0.090049734	-1020.352132	-10.72425548	-0.536401913	-0.491258358	2158.20562	404.9472094	10739.15992	23.34078408	-293.156189	-554.9013741	5.273742152	1.695406775	2.246915629	0.833057668	0.7564194	0.197940581	0.194405243	69.81019324	0.543045458	0.044726418	0.492325855	3342.997935	4962.621057	14324.10081	-3.807276811	2972.548434	6.074245224	563.5237286	201.1423407	4664.174454	0.395600429	-0.081953147	1.66020832	0.291021521	0.22956681	0.03191059	-0.133409104	0.150794097	0.278470349	3.373242059	2.493301419	0.786292157	0.806804834	0.055745707	3.170710443	-0.052500316	-7.084826583	1251.652612	-1005.661364	1283.417083	72.825408	-2641.637403	-4481.878964	5249.168306	3971.9889	-3.807263233	254.2722225	-1645.203175	5205.611733	0.214400416	2.493301419	3.170710443
GWR_100_143	5037.998516	-0.012582204	-13985.01209	4.267866261	4708.955967	9.730377983	-1926.677784	946.7588457	-32.49788039	-0.831210962	2158.20562	404.9472094	-3005.836142	2.691663991	-1056.416474	583.0692955	3.965090811	0.636148191	1.275664137	0.58298944	0.486565476	0.138402748	0.09640126	44.56341186	0.385568869	-0.042092948	0.586812193	-433.2959081	-307.3838386	-3979.351027	1.87508431	145.6939159	2.019899731	-120.0966737	1023.035281	-195.9126496	2.058640556	-0.76294991	0.012020018	0.222361728	0.120645419	0.068167668	-0.1373316	-0.029859594	0.204801603	1.051565365	-2.521881154	0.600110307	0.22331622	-0.040663278	-0.57839825	-0.012566426	4.267866261	-961.7391751	-2124.435526	-120.1659948	846.9982416	-1177.636901	-2867.314646	451.3171316	-1947.459798	1.875087242	-566.7417961	-1091.973526	-562.7984075	0.121733424	-2.521881154	-0.57839825
GWR_100_147	NA	NA	-25837.71655	16.84880707	NA	NA	NA	NA	10.74519496	0.366348627	-3774.859245	-1546.504447	5119.235534	4.196449143	-4953.759371	-6509.261773	-7.32484435	NA	-1.876510148	-1.462435792	NA	-0.341515762	NA	-65.92184884	-1.124802299	-0.169296218	-0.890145749	NA	-10163.14472	-23167.20131	14.72508968	2182.796728	3.095711591	-4854.988119	-4525.433	-9244.725551	NA	0.322552193	1.872105622	-0.502571336	NA	NA	-0.030645821	-0.089649163	-0.578877649	NA	-6.100642504	-1.574814782	1.473102864	-0.077040463	-6.024142826	NA	16.84880707	NA	NA	-4581.164202	-1100.767838	-338.2379248	-1219.049118	NA	-10162.13568	14.72503656	-2713.7467	-1560.225793	-9241.797385	-0.339135852	-6.100642504	-6.024142826
GWR_100_149	NA	NA	9834.581348	-6.438767993	NA	NA	NA	NA	-28.3830891	-1.246886841	2995.450015	479.3379662	-13224.25712	-2.669311552	1181.579656	1730.497369	2.674241358	0.256070339	0.311336453	0.349898043	0.315842214	0.055176863	-0.037305365	12.71271939	0.19106939	0.161695162	0.212848203	NA	5351.387433	9432.986419	-5.841437969	-5625.248448	-0.521582739	2291.658266	1126.58889	5370.358845	NA	-0.811250582	-2.465991721	0.079147215	0.027569431	NA	-0.299145187	-0.012054095	0.131316401	NA	1.834772961	0.281441627	-1.983998871	-0.093973945	1.962073585	NA	-6.438767993	NA	NA	2623.516832	1085.71904	4196.559094	1009.286472	NA	4871.061958	-5.841422836	3681.671189	847.4564201	4917.328824	0.018881936	1.834772961	1.962073585
GWR_100_150	NA	NA	5354.865293	-4.401105175	NA	NA	NA	NA	43.59971894	3.180184111	-4875.854771	-2509.628951	24970.6293	57.70976112	-7184.158119	-7993.441035	-0.772573981	-0.834310039	-0.544489588	-0.085634023	-0.192084039	-0.072998039	-0.09798562	-9.62620431	-0.181544528	0.104774627	-0.362122706	NA	-2203.286794	5339.065002	-4.041866799	10878.23712	28.90420526	-6522.45324	-5744.202229	-1823.513773	NA	1.169830908	4.751075238	-0.076967423	-0.13278406	NA	0.645694035	0.331552624	0.000255162	NA	1.1364564	-0.166113645	3.779568963	0.450118922	1.259286541	NA	-4.401105175	NA	NA	-4191.374287	-3960.582909	-3762.967215	-5255.970496	NA	-1754.231114	-4.041857639	-4318.370294	-5297.995475	-1388.424913	-0.040434494	1.1364564	1.259286541
GWR_100_151	-8359.250861	0.044180807	-8733.48523	6.01443439	5057.468308	-18.62352863	-114.0264798	1904.241947	0.575301687	0.76826248	-2606.875447	404.9472094	15353.77514	1.90752019	-6228.612459	-2963.80742	-4.330889144	-1.344431785	-1.353932786	-0.544826008	-0.539124815	-0.134461297	-0.146174386	-65.30419818	-0.39592983	-0.034935105	0.320378631	-3674.666493	-4786.101859	-8493.815117	2.776960756	6121.429882	-6.481325505	-3142.762459	44.42426139	-4344.084053	1.618424052	0.041864446	2.734027971	-0.149466618	-0.176916192	-0.172455452	0.059881007	-0.01641305	-0.11644564	-1.972467305	-1.950531241	-0.438932674	1.75667002	-0.052336939	-1.926392388	0.044183667	6.01443439	-3175.130962	-1719.282743	-120.1659948	846.9982416	-1190.235873	-1467.632194	-6068.266434	-2657.461088	2.776961998	-1430.031837	-410.4184021	-4504.60669	-0.128677195	-1.950531241	-1.926392388
GWR_100_152	NA	NA	-30193.97981	15.02365477	NA	NA	NA	NA	28.83546753	1.297586767	-3774.859245	-1546.504447	14511.71087	17.28995253	-2683.03482	1531.456496	-5.056755245	NA	-1.337746416	-0.776563438	-0.829568575	-0.135800834	NA	-45.10435738	-0.522087622	-0.047217809	-0.632986206	NA	-9833.293932	-26214.75243	12.52164869	6042.76284	9.263181683	-3540.868426	-99.37685285	-8936.52029	NA	0.77087037	2.87053779	-0.23446697	NA	NA	0.244320564	0.106829314	-0.29132099	NA	-6.574144376	-0.751083015	2.325933532	0.161378738	-6.521807747	NA	15.02365477	NA	NA	-2144.771354	-1100.767838	-3410.416047	-4482.125166	NA	-8015.262034	12.52158894	-3121.208249	-3407.306971	-7235.563259	-0.128321516	-6.574144376	-6.521807747
GWR_100_154	NA	NA	-4926.225868	3.749546097	NA	NA	NA	NA	-1.42427682	0.652827546	-1981.122029	479.3379662	12748.67956	0.467263652	-2157.779026	592.5266992	-0.8396185	-0.112206241	-0.542742939	-0.142367814	-0.103343995	-0.087418226	0.000570255	-4.201426075	-0.166662028	-0.15940409	-0.652847772	NA	-3569.171437	-4056.615168	3.156417878	5588.007941	1.748933305	-2195.845979	515.4014279	-3124.165507	NA	0.117381366	2.178902585	-0.09133508	-0.04787416	NA	0.185863746	0.020899252	-0.004759451	NA	-0.810365527	-0.187028883	1.624964165	0.074852033	-0.699998552	NA	3.749546097	NA	NA	422.0613022	1085.71904	-2196.915043	-1379.00008	NA	-1487.079965	3.156403151	-997.1476459	-461.9162704	-1134.158522	-0.040483976	-0.810365527	-0.699998552
GWR_100_156	6177.420616	-0.005093021	12392.23204	-7.084826583	-8090.352153	-37.337107	-114.0264798	1904.241947	-11.375512	-0.43651197	3817.062968	404.9472094	1809.746034	13.40829594	-293.156189	1721.039965	3.555696765	0.615835733	0.893895643	0.431694553	0.387669872	0.044035791	0.04827892	18.0598091	0.132056589	0.078224813	0.638037399	255.1176848	6340.51222	9905.3291	-3.781351067	-2356.180891	-8.803610196	1564.542855	1844.92822	3671.148702	-1.560917367	-0.39149713	0.186827868	0.117470771	0.084494835	-0.254821255	-0.059817065	0.10209726	0.153203926	1.344213688	2.472140311	0.352490447	-0.604423442	-0.031883243	2.064934003	-0.005078948	-7.084826583	1251.652612	3566.119472	2687.000161	1621.171075	-458.2356219	-1994.019008	1351.907327	5126.780226	-3.781337538	1630.146827	1443.150469	3688.3763	0.08551708	2.472140311	2.064934003
GWR_100_157	4434.791539	0.001000967	-5947.921456	5.056833599	-8094.749785	-19.19060676	792.2991721	-968.2073566	-45.77916898	-2.138665987	3784.536069	513.8767032	-11975.41172	-6.873082261	1757.860988	675.6053035	3.152106812	0.6391176	1.33553019	0.657449429	0.532075544	0.165011728	0.071729771	25.01589132	0.420069347	0.176119834	0.97499305	947.8473504	426.9594741	-1851.535125	3.058502036	-6462.503723	-7.866587242	2774.296773	396.9526432	896.3429856	-2.147872706	-1.073025295	-1.831397916	0.259700233	0.152826075	-0.105177975	-0.390699646	-0.091603778	0.191128862	0.875976371	-1.29369094	0.64700204	-1.836814255	-0.177535798	-0.400065939	0.001013654	5.056833599	1251.652612	-1005.661364	3780.69819	1985.953297	1584.516672	-1514.60608	1216.172441	536.987984	3.058500861	2770.112457	110.9124229	1088.714859	0.17084804	-1.29369094	-0.400065939
GWR_100_158	NA	NA	-1661.353109	1.42078859	NA	NA	NA	NA	-3.091832219	0.237338353	-322.2646814	479.3379662	-1852.468407	-2.407930285	2081.796431	592.5266992	4.789088992	0.906347847	1.185693032	0.699866004	0.693319382	0.192794301	0.065333008	37.74043579	0.560437614	0.578650474	0.471511618	NA	-1175.871682	-1072.914337	1.099765113	-710.0237515	0.256762766	1039.986804	515.4014279	-845.1666965	NA	0.05547257	-0.093599468	0.233814984	0.145486315	NA	0.05691491	0.02389458	0.229670198	NA	-0.17553229	0.681116884	-0.026899513	0.039021507	-0.061101239	NA	1.42078859	NA	NA	-2385.104853	-1236.799461	-1477.513763	-637.7314002	NA	-2743.022919	1.099757211	-2101.644381	-1303.020408	-2329.527072	0.11031842	-0.17553229	-0.061101239
GWR_100_159	19036.21246	-0.098528681	14844.80163	-9.239295763	-5939.910074	-27.12970061	-114.0264798	946.7588457	-26.37959007	-1.881461981	3784.536069	513.8767032	-5019.432666	-1.598997511	1546.642819	1329.587644	4.241233924	1.070515991	1.445027978	0.668580426	0.52969166	0.088486741	0.06628007	39.23483542	0.290057976	0.120111655	0.684640478	7544.424937	7301.585193	17197.82572	-6.281896207	-3357.659263	-7.307623671	2441.578624	1165.946219	8042.225357	-0.778310249	-0.687827093	-0.950328693	0.220346953	0.164883203	-0.160249779	-0.325039972	0.025413111	0.196157656	4.973052891	2.918887183	0.588301655	-0.978718225	-0.095532555	3.878683563	-0.098493342	-9.239295763	1251.652612	2042.192526	2990.342975	1544.286164	750.7741055	1821.014235	8506.536251	6415.073528	-6.28188519	2078.273212	2003.923031	7820.712083	0.167890292	2.918887183	3.878683563
GWR_100_160	-18191.3564	0.040910475	-1473.881617	-0.098554064	-229.5848402	5.760831057	792.2991721	-10.72425548	11.41441178	0.429105626	3817.062968	404.9472094	-2514.855896	2.430282724	1911.31166	583.0692955	0.847271133	-0.242369199	0.054702987	0.142860165	0.085423638	0.003357542	-0.004414067	-8.070024447	0.025400698	0.019541611	-0.073753225	-2580.542068	3019.851691	-10092.88125	-0.272803838	-1244.458473	1.118351832	2811.9545	638.4929153	355.3687358	-0.387006689	0.165682039	-0.512403533	0.026681078	0.003562552	0.062044861	0.104403253	-0.012018717	-0.079521641	-3.981985789	-0.046031529	0.050066467	-0.536575929	0.022108077	-2.063298042	0.040914079	-0.098554064	1251.652612	-1005.661364	2687.000161	846.9982416	-458.2356219	-1994.019008	-2222.444668	2080.59202	-0.272796882	1630.146827	-377.8811275	115.5695699	0.023339341	-0.046031529	-2.063298042
GWR_100_162	-18697.01875	0.044180807	-14877.62288	6.596623767	9257.206928	28.44395635	-1926.677784	-2218.412116	-16.93403	-0.550256382	2158.20562	355.3433959	NA	NA	NA	NA	-5.955657334	-1.367826568	-1.481198659	-0.73043002	-0.797364994	-0.159156453	-0.182395874	-76.02668406	-0.507778176	-0.303033319	-1.208297411	-5241.400877	-1359.383731	-17109.27434	3.067244287	3458.187077	11.44575024	-216.0536315	-1087.268009	-3418.189059	3.085812399	-0.453405927	NA	-0.159988113	-0.189855198	0.20201114	-0.23651617	NA	-0.145423738	-3.962475901	-3.008586636	-0.544115909	1.074054729	0.0107045	-3.527135425	0.044183667	6.596623767	-3175.130962	-4361.98385	1283.417083	1098.351628	NA	NA	-6068.266434	-1803.076241	3.067244985	-1026.767966	-1749.791425	-4050.643487	-0.147701185	-3.008586636	-3.527135425
GWR_100_164	12533.23762	-0.032175582	15348.85654	-9.995773466	27.67663553	5.193752925	1120.515869	-10.72425548	3.910412484	-0.305545241	3817.062968	404.9472094	416.320678	6.612382996	1911.31166	1721.039965	4.825266401	1.213197044	1.622321665	0.670326867	0.619383227	0.134522141	0.115642163	46.33926362	0.391352674	0.157205184	0.425143733	3818.035684	7775.577291	14789.08492	-5.247571664	-230.6989407	2.104446539	2951.392067	1075.84349	6402.53144	-0.338093744	-0.020044351	-0.037925082	0.183137287	0.127990746	0.061631556	0.020820483	0.081738576	0.157472305	2.944024519	3.064651333	0.53831191	-0.305894384	0.057875614	3.223366464	-0.032155345	-9.995773466	1251.652612	2042.192526	1283.417083	72.825408	-1190.235873	-1252.750328	3717.57248	5257.861651	-5.247555388	816.6507155	632.0221278	5051.443886	0.1089005	3.064651333	3.223366464
GWR_100_167	NA	NA	-18610.81926	12.14927538	NA	NA	NA	NA	34.22405936	1.498492748	-3774.859245	-1546.504447	12441.5418	21.53649416	-3931.780788	-3176.91881	-1.159226088	-1.000681962	-0.55019978	-0.116261441	-0.193998058	-0.076470695	-0.110219942	-6.873196619	-0.150349556	-0.074179676	-0.624031481	NA	-8650.394558	-16001.68306	10.0993488	5195.737746	11.22026934	-4263.545982	-2691.127088	-7831.245357	NA	0.950197641	2.549613165	-0.0812106	-0.167728904	NA	0.169134297	0.106504313	-0.007353921	NA	-3.624254221	-0.167729126	2.145030057	0.138828018	-3.547549907	NA	12.14927538	NA	NA	-2144.771354	-2918.920242	-2278.56095	-3535.053938	NA	-6896.204145	10.09929987	-2480.257498	-3872.721971	-6189.81372	-0.050977611	-3.624254221	-3.547549907
GWR_100_170	NA	NA	46.80641968	2.002977967	NA	NA	NA	NA	26.64623906	0.976608948	-322.2646814	479.3379662	-7491.881197	-15.26686669	3036.994558	1531.456496	-2.383593088	-0.125386225	-0.456507861	-0.372082937	-0.423147782	NA	NA	-1.296382711	NA	-0.01035962	-0.510163135	NA	-1432.582525	488.1379243	1.613928305	-2480.98528	-4.503022313	1436.448723	934.2284378	-1089.617357	NA	0.736469332	-1.872015008	-0.188465195	-0.107563873	NA	0.216517325	-0.011470435	-0.064067048	NA	0.099562113	-0.517027892	-0.910164894	0.064900819	0.215754263	NA	2.002977967	NA	NA	-981.5217757	311.5462061	2852.515494	5265.373162	NA	-1868.684874	1.613918696	925.1987698	2680.33203	-1497.358543	NA	0.099562113	0.215754263
GWR_100_172	6455.478851	-0.00674671	11198.79235	-7.529975948	-15800.50057	-50.37990404	5441.41409	1904.241947	-31.38104401	-1.67964592	3784.536069	513.8767032	-16423.98904	-19.03277766	8103.758359	4668.96636	0.719500416	-0.139152209	0.162243843	0.239175342	0.281016569	0.066486131	0.001774365	-3.418986545	0.166320553	-0.122471786	0.251884588	5781.848755	6456.876638	10163.57491	-5.134691861	-9752.508363	-18.77287922	6753.061662	2834.526309	6799.350842	-6.696776583	-0.784126643	-3.330530623	0.088441471	0.006740328	-0.384935888	-0.338004675	-0.1397737	0.074567425	1.305193911	2.168241614	0.251279593	-3.42469289	-0.238358369	2.016770384	-0.00673226	-7.529975948	3209.26573	4537.277598	3780.69819	1985.953297	3036.60635	2331.672321	3424.557489	6243.777535	-5.134682342	3871.871227	2939.739382	5777.878002	0.025963625	2.168241614	2.016770384
GWR_100_173	NA	NA	7005.600194	-6.438767993	NA	NA	NA	NA	2.466685777	-0.07569184	2995.450015	479.3379662	3710.068185	5.694888992	809.9491092	1730.497369	1.636988855	0.169262118	0.568789477	0.399392891	0.388329551	0.080548688	0.01967319	10.97154112	0.239205391	0.318852184	0.762154711	NA	5351.387433	6847.638064	-5.841437969	1691.390775	3.802614501	2084.830969	1126.58889	5370.358845	NA	0.05547257	0.680549583	0.118710376	0.05384581	NA	-0.026756755	0.052949473	0.108431043	NA	1.411550803	0.33559057	0.529706726	0.036653404	1.536142043	NA	-6.438767993	NA	NA	422.0613022	311.5462061	-1477.513763	-1379.00008	NA	3001.003914	-5.841422836	-602.9310966	-877.7506074	3137.464089	0.069641886	1.411550803	1.536142043
GWR_100_175	152.0780647	-0.003564293	10543.04001	-5.629353141	4605.611613	22.20609689	-1020.352132	-2218.412116	23.64315137	1.980116415	-4054.241818	-1089.536249	15801.18531	35.36432236	-6228.612459	-2963.80742	2.490993497	0.243044673	0.312016287	0.234416293	0.223151766	0.026873666	0.068818424	14.00852339	0.105166776	-0.155252867	-0.446431381	-645.3229786	-817.3750908	5755.514385	-3.054806658	6128.551297	17.74884595	-4065.248921	-2201.014934	-581.0154386	1.765162887	0.660952412	2.958780921	0.049512444	0.068953581	0.193185017	0.353345532	0.240157056	0.043504893	0.193130284	2.048918153	0.155239527	2.055199078	0.259089367	1.232968871	-0.003550568	-5.629353141	-3175.130962	-4361.98385	-120.1659948	-2650.95804	-1922.236124	-3476.556366	-2301.623351	2195.04578	-3.05479449	-1713.661962	-3414.021564	133.09199	0.084595074	2.048918153	1.232968871
GWR_100_178	-13125.48294	0.035417834	-11402.68905	3.394582196	471.8374739	9.163299851	-114.0264798	946.7588457	9.746856379	0.739965625	2158.20562	404.9472094	7642.144758	31.44360336	-293.156189	1721.039965	2.668495947	0.039459475	0.289585407	0.2950606	0.234502722	-0.002175561	0.012285765	2.846841807	0.044232687	0.126141414	1.005593626	-2839.506429	91.40416406	-12383.65804	1.46589515	2215.941474	11.99770598	948.5615562	1460.385855	-1323.499609	0.19994865	0.227590836	1.185729869	0.023685854	0.011099543	0.059892053	0.164822031	0.234582768	-0.048136164	-2.88943205	-1.865886809	0.069886107	0.562553786	0.178518123	-2.379234168	0.035422688	3.394582196	1251.652612	-600.5085808	-120.1659948	-514.8934822	-1922.236124	-5223.147643	-1711.822954	-1592.459152	1.465898848	3.154603761	-2024.228831	-1556.864441	0.015611758	-1.865886809	-2.379234168
GWR_100_179	-16909.82188	0.032890091	-5264.799672	2.230203443	-4564.550647	-1.611184662	3261.38387	946.7588457	-4.983216309	-0.393505515	3817.062968	404.9472094	-5264.94436	-3.581486417	1943.715414	1721.039965	4.744063907	1.269111176	1.82970663	0.73081408	0.647002092	0.182847979	0.16877964	53.52810522	0.506434745	0.100965801	0.559946833	401.864156	1940.408323	-11316.21626	0.88394646	-3496.38897	-3.444565868	3873.581432	1460.385855	1446.243562	-2.001133871	-0.329588334	-1.236607484	0.244772346	0.202125499	0.006321091	-0.104339311	0.012978015	0.156406093	-3.630807801	-0.702025874	0.658020116	-1.486441115	-0.024704192	-2.200203697	0.03289552	2.230203443	1251.652612	4537.277598	3484.872613	1621.171075	1928.513561	3060.622047	-1461.898403	1726.14563	0.883951248	2856.151469	3740.339646	343.0665366	0.196006673	-0.702025874	-2.200203697
GWR_100_180	1669.53794	-0.005074721	2766.688435	-1.469660241	-4485.393269	-18.0564505	792.2991721	946.7588457	-28.34985981	-1.463357132	2862.995738	513.8767032	-8169.79636	-5.994068136	4474.920867	1329.587644	4.225784187	1.100442186	1.503691734	0.693324176	0.667356797	0.104844562	0.082576056	23.33220286	0.313314308	0.004712106	0.438392623	1371.650838	2772.568473	2940.467513	-1.271020577	-4256.396973	-7.030976066	3560.992562	1165.946219	2748.956144	-1.316352643	-0.655727242	-1.423739021	0.139503645	0.113851698	-0.122591314	-0.270526126	-0.030084766	0.048091443	0.310095105	0.644543144	0.418174888	-1.347619322	-0.111008435	0.682037856	-0.005061427	-1.469660241	1251.652612	2042.192526	2541.062372	1985.953297	148.2121372	1092.028239	1603.023704	2464.824509	-1.271017126	1629.81214	1878.030913	2596.501626	0.092383332	0.644543144	0.682037856
GWR_100_183	NA	NA	-14944.46326	8.864270364	NA	NA	NA	NA	-3.496083451	-0.392419863	461.0774499	420.6216927	531.3337201	-6.41990495	1290.648403	-1666.295964	-2.43810275	NA	-0.396729495	-0.201972977	-0.284790269	-0.030578536	NA	-19.19570472	-0.148947123	0.100611716	0.068236548	NA	-3607.760577	-12768.99471	7.331006066	295.1802774	-1.906524084	1043.543759	-738.3916383	-3119.520031	NA	-0.036102348	0.124849328	-0.047669625	NA	NA	-0.176380693	-0.074849588	-0.116287844	NA	-3.503977	-0.213307989	0.103405125	-0.108429718	-3.426175595	NA	8.864270364	NA	NA	-251.543406	-67.2317842	-1316.820978	-1219.049118	NA	-3866.428709	7.330969503	-900.3902029	-990.9136309	-3358.515809	-0.013544411	-3.503977	-3.426175595
GWR_100_185	NA	NA	-5114.566746	2.294072655	NA	NA	NA	NA	-12.26338691	-1.193827471	2995.450015	479.3379662	-4499.350263	-7.11279309	2453.426978	1730.497369	5.839655271	1.065818584	1.731651534	0.871211152	0.792162469	0.235880707	0.116792044	48.58926392	0.680275511	-0.051825328	0.557672668	NA	1140.529168	-4228.736067	1.8710099	-1855.47276	-2.51877992	2999.492284	1126.58889	1360.605802	NA	-0.377889006	-0.767858319	0.296290619	0.185670093	NA	-0.265057748	-0.023978417	0.268377197	NA	-0.810365527	0.841469663	-0.637370873	-0.093076583	-0.699998552	NA	2.294072655	NA	NA	2623.516832	1085.71904	-13.51326132	1009.286472	NA	935.8479358	1.870999439	1374.64138	847.4564201	1171.911036	0.156161249	-0.810365527	-0.699998552
