Old.Name	Blup_Transfo_Density_stomata_low_year1	Blup_Transfo_Mean_NND_low_year1	Blup_Transfo_Ratio_test_low_year1	Blup_Transfo_Density_stomata_up_year1	Blup_Transfo_Mean_NND_up_year1	Blup_Transfo_Ratio_test_up_year1	Blup_Transfo_Area_2_cavities_filled_field_year1	Blup_Transfo_Perimeter_2_excl_cavities_field_year1	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year1	Blup_Transfo_Circularity_field_year1	Blup_Transfo_Horiz_size_center_field_year1	Blup_Transfo_Horiz_size_25perc_field_year1	Blup_Transfo_Horiz_size_50perc_field_year1	Blup_Transfo_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size_center_field_year1	Blup_Transfo_Vert_size_25perc_field_year1	Blup_Transfo_Vert_size_50perc_field_year1	Blup_Transfo_Vert_size_75perc_field_year1	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year1	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year1	Blup_Transfo_Num_Indents_field_year1	Blup_Transfo_Indent_width_mean_field_year1	Blup_Transfo_Indent_depth_mean_field_year1	Blup_Transfo_Area_2_cavities_filled_field_year2	Blup_Transfo_Perimeter_2_excl_cavities_field_year2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2	Blup_Transfo_Circularity_field_year2	Blup_Transfo_Horiz_size_center_field_year2	Blup_Transfo_Horiz_size_25perc_field_year2	Blup_Transfo_Horiz_size_50perc_field_year2	Blup_Transfo_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size_center_field_year2	Blup_Transfo_Vert_size_25perc_field_year2	Blup_Transfo_Vert_size_50perc_field_year2	Blup_Transfo_Vert_size_75perc_field_year2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year2	Blup_Transfo_Num_Indents_field_year2	Blup_Transfo_Indent_width_mean_field_year2	Blup_Transfo_Indent_depth_mean_field_year2	Blup_Transfo_Area_2_cavities_filled_field_y1_y2	Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2	Blup_Transfo_Circularity_field_y1_y2	Blup_Transfo_Horiz_size_center_field_y1_y2	Blup_Transfo_Horiz_size_25perc_field_y1_y2	Blup_Transfo_Horiz_size_50perc_field_y1_y2	Blup_Transfo_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_field_y1_y2	Blup_Transfo_Vert_size_25perc_field_y1_y2	Blup_Transfo_Vert_size_50perc_field_y1_y2	Blup_Transfo_Vert_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_y1_y2	Blup_Transfo_Num_Indents_field_y1_y2	Blup_Transfo_Indent_width_mean_field_y1_y2	Blup_Transfo_Indent_depth_mean_field_y1_y2	Blup_Transfo_PC1_year1	Blup_Transfo_PC1_year2	Blup_Transfo_PC1_y1_y2	Blup_Transfo_PC2_year1	Blup_Transfo_PC2_year2	Blup_Transfo_PC2_y1_y2	Blup_Transfo_PC3_year1	Blup_Transfo_PC3_year2	Blup_Transfo_PC3_y1_y2	Blup_Transfo_PC4_year1	Blup_Transfo_PC4_year2	Blup_Transfo_PC4_y1_y2	Blup_Transfo_PC1_PC2_year1	Blup_Transfo_PC1_PC2_year2	Blup_Transfo_PC1_PC2_y1_y2	Blup_Transfo_PC1_PC3_year1	Blup_Transfo_PC1_PC3_year2	Blup_Transfo_PC1_PC3_y1_y2	Blup_Transfo_PC2_PC3_year1	Blup_Transfo_PC2_PC3_year2	Blup_Transfo_PC2_PC3_y1_y2	Blup_Transfo_PC1_PC4_year1	Blup_Transfo_PC1_PC4_year2	Blup_Transfo_PC1_PC4_y1_y2	Blup_Transfo_PC2_PC4_year1	Blup_Transfo_PC2_PC4_year2	Blup_Transfo_PC2_PC4_y1_y2	Blup_Transfo_PC3_PC4_year1	Blup_Transfo_PC3_PC4_year2	Blup_Transfo_PC3_PC4_y1_y2
GWR_100_13	6.75054E-06	-12.39931071	-0.004949004	0.08669267	-0.040933019	0.003040346	-1.608502218	0.125369434	0.826144083	-2.339715166	-4.537680408	-0.106825492	-6.340080147	-2.106334238	2.915998837	0.034922262	4.172162707	0.040753625	0.03615196	-0.10441567	-0.000175291	1.854147717	-0.037146054	-0.018521723	30.52115537	169.736321	3.582894749	-1.165078129	39.59595603	0.114367679	22.33992729	40.3998005	42.97019034	21.85296329	40.22779848	25.47674224	0.002551175	-0.055267899	-0.002498699	12.9278188	0.393057204	0.328581225	18.32581324	91.92670136	2.561294565	-2.015366171	23.08107371	0.010233648	11.94194286	25.06808293	27.41711619	12.35388163	26.33985455	14.18441933	0.017393374	-0.100971249	-0.000935127	9.401440917	0.22269963	0.188856657	-0.022134428	0.061505962	0.01967372	-0.057921631	0.032285268	-0.024537795	0.03112462	0.011030281	0.025584207	0.001643888	-0.008369687	-0.002932969	0.029681884	0.010744901	0.025362309	-0.028214501	0.020059575	-0.005429835	-0.06152625	0.008688016	-0.030864579	-0.010767606	0.031675074	0.010067444	-0.033322606	0.013126625	-0.008476716	0.015271122	0.013141273	0.017031566
GWR_100_130	3.42052E-08	-1.546812125	-0.00399417	0.022087034	-0.017887256	-0.008729067	-3.451150404	-0.671010754	-0.723290616	0.357404386	-3.210096731	0.003248492	-3.369060777	-2.254962346	-6.130593673	-0.349872381	-4.765377144	-0.178864822	-0.023311297	0.00220239	-0.001849202	-1.522408738	-0.022434337	-0.122378797	16.61236264	67.33497065	-0.301839942	1.610377849	23.71424337	0.13544849	22.10667579	23.96094812	16.93623809	13.69966587	15.20752252	11.85565122	-0.031418396	0.007919706	0.001214185	1.85927713	0.490271154	0.123721394	9.61136225	40.05098563	-0.724953432	1.306496263	15.06197537	0.090975726	13.49876532	15.92512658	7.920854517	7.981326385	7.43787009	7.095622398	-0.040782653	0.002304774	-0.000976756	1.473677419	0.287097666	0.013092656	0.015371071	0.014628754	0.020166358	0.005249132	0.000258295	0.004440611	-0.013791235	-0.006122944	-0.012835597	-0.00234694	-0.001024661	-0.002428643	0.003885742	0.00688326	0.005920961	0.016366598	0.013501044	0.018449646	0.011544789	0.0060124	0.011275075	0.008341425	0.006869894	0.010018466	0.004348486	9.97054E-05	0.002431429	-0.005488695	-0.00487302	-0.006848627
GWR_100_132	1.39557E-06	-0.365317806	0.020628899	0.018269951	-0.00747313	0.001101998	-5.617349184	-0.939197277	-0.305271594	-0.694003922	-9.651336061	-0.057233093	-11.064488	-8.497343019	-4.185089909	-0.273910134	-3.799156618	-0.217148677	0.048420073	0.013936801	-0.000472773	-2.561349186	-0.060369652	-0.132358363	12.0147958	72.00836382	2.703525632	-1.459611241	18.17651373	0.023966583	6.010038886	17.95525455	15.78264498	6.567930515	13.48964694	7.589031148	-0.018736252	-0.064003728	-0.000799068	15.69495422	-0.179438046	0.079175417	5.84492169	42.25711484	1.151936785	-1.101148763	8.333869204	-0.009242536	0.089513245	9.068788878	8.410253151	4.378715921	7.053468064	4.891203523	0.013487438	-0.036204043	-0.000607185	8.354377814	-0.118632675	-0.017677329	-0.031391372	0.020219462	-0.011185308	-0.028058391	0.024489307	-0.006570264	0.019868143	-0.006291421	0.004061013	0.009057481	-0.005363313	0.004991615	0.003489657	-0.00554415	-0.001245179	-0.028419809	0.01620781	-0.007836766	-0.032588974	0.020695688	-0.006006363	-0.019368627	0.011698362	-0.007733853	-0.021113037	0.009547932	-0.00450689	0.002380069	-0.002869736	-0.001022135
GWR_100_133	9.00722E-06	-11.31548252	0.02795104	0.130554851	-0.059916437	0.007395442	10.46001688	1.977060381	1.352024558	-0.149437012	11.14747491	-0.01445928	4.423776917	12.9546477	16.09678684	0.782124743	13.49619077	0.799914277	0.01165511	-0.100864388	-7.70441E-05	9.646201076	-0.021010018	0.141181537	37.97034389	198.4232074	2.96403377	-0.011226325	50.91007494	0.130555869	27.70352461	51.99518673	48.81815869	31.60938902	49.71873574	27.5516841	-0.014270376	-0.069458092	0.002677262	11.82096464	0.769825882	0.403891467	29.29760539	107.322261	2.696453529	0.066566875	38.26529656	0.077147236	21.06814516	40.01534302	38.22667549	17.74055065	36.94052576	15.64604757	-0.008162709	-0.107834725	0.000806884	13.29053244	0.447845564	0.325294952	0.012246696	0.045490392	0.035801254	-0.030991824	0.004215753	-0.020562556	0.023752833	-0.007189566	0.005208503	0.001074301	-0.005761947	-0.002031078	0.029748224	0.019873795	0.030475782	-0.004416485	0.029814728	0.015161049	-0.03678709	0.009369858	-0.015604938	0.004959036	0.023355334	0.016949386	-0.01768211	0.003048095	-0.007100412	0.01180818	-0.00329533	0.004070119
GWR_100_134	-7.61194E-06	27.20900532	0.046486678	0.038037665	-0.002633122	0.016301611	-26.74375917	-5.142519703	-1.415579155	-0.568389824	-37.73130283	-0.284524042	-31.32782047	-36.89964404	-31.22022006	-1.622287641	-29.02026325	-1.668095139	0.140164925	0.146053009	-0.000183588	-19.61617418	-0.344614217	-0.438697771	-32.21208338	-155.8082713	-4.136828152	-1.504868576	-47.36204655	-0.188611828	-33.65202913	-51.09899123	-35.40986676	-22.63198902	-33.21666299	-21.68607719	0.105778211	0.158764904	-0.00191442	-24.81168277	-0.534919401	-0.311343291	-32.14584567	-75.2019075	-3.452716453	-1.123576094	-46.21524388	-0.289915605	-35.59659664	-47.49190011	-37.10184247	-11.47998703	-34.89359096	-11.06866552	0.155934403	0.194568596	-0.000745625	-24.49441228	-0.517015555	-0.44111333	-0.092822185	-0.042481628	-0.100028667	0.021943938	-0.01002449	0.011985518	0.012626037	0.004863376	0.01107407	-0.000920421	-0.022810635	-0.013052105	-0.066105726	-0.016819854	-0.057332679	-0.063277397	-0.025681513	-0.057114637	0.011849788	-0.010866098	0.000768579	-0.039505993	-0.00762359	-0.035974394	0.012963398	0.003246432	0.009176695	0.007810153	0.015714745	0.015436091
GWR_100_135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.055579812	-44.91475069	-0.494903268	0.048859418	-12.73167843	-0.13428918	-9.611719457	-12.57898212	-11.33132478	-9.02258064	-14.04683631	-4.287665001	-0.010749251	-0.096725395	-0.004591197	-3.219576062	-0.109516032	-0.08107936	-8.604162764	-35.76076173	-0.311732749	-0.037148866	-12.35020051	-0.127683422	-9.65365171	-12.26009925	-10.32065181	-7.602112048	-12.86639983	-3.573957439	-0.008705628	-0.09514773	-0.001533835	-2.897128091	-0.097042029	-0.07276749	NA	0.01675741	0.014513528	NA	-0.012463825	-0.00994571	NA	0.000123711	0.000114122	NA	0.004203267	0.002975383	NA	0.017086334	0.013899886	NA	0.008380671	0.007507394	NA	-0.007405129	-0.007062956	NA	0.005708574	0.004669793	NA	-0.00534514	-0.004509294	NA	-0.001656576	-0.001619814
GWR_100_136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.191500786	43.46642725	1.347128122	-0.819110804	8.009318136	0.057222235	1.044415217	9.217485781	15.57306298	3.763755323	13.92224046	10.27106412	0.010585428	-0.03211524	-0.004347667	8.764850825	0.250834473	0.069957201	8.414911855	36.83473257	1.179806453	-0.800215727	8.16407828	0.056899609	0.987013036	9.338775195	16.03590912	3.221609219	14.45478671	8.50761976	0.012283118	-0.031315485	-0.001416333	8.769263667	0.217684848	0.07359948	NA	0.054384845	0.04498555	NA	0.022906525	0.017310996	NA	0.010199307	0.012927447	NA	0.001929329	0.001278227	NA	0.012704358	0.009901854	NA	0.015962254	0.013675663	NA	0.003155555	0.002844531	NA	0.022928857	0.017592819	NA	0.006624534	0.005532858	NA	0.008210613	0.008063156
GWR_100_139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.11464202	-80.01837952	-1.567388001	-2.354462053	-22.80124678	-0.039449841	-12.40037944	-26.00539519	-13.19658562	-11.10951128	-12.89512666	-12.27163122	0.028003256	0.022194614	0.001297194	-7.646992731	-0.129177879	-0.108640121	-14.60493781	-65.50016387	-1.223379702	-2.236638476	-22.33398521	-0.035847793	-12.43685994	-25.59214679	-12.15898342	-9.397625229	-11.7342155	-10.43917963	0.029829197	0.022296059	0.000437004	-7.238623698	-0.114560533	-0.099703723	NA	0.018265413	0.01579633	NA	-0.026212863	-0.020783522	NA	0.00282222	0.003455729	NA	0.002046386	0.001421891	NA	0.025331149	0.020580295	NA	0.006649156	0.006000433	NA	-0.017977747	-0.016999335	NA	0.007313434	0.005942523	NA	-0.009294155	-0.007855141	NA	0.001816408	0.001797708
GWR_100_14	-5.46878E-06	10.92956892	-0.008067884	0.067861397	-0.044237106	-0.011073035	-13.49593349	-1.676163704	1.151179894	-5.135643723	-23.41887051	-0.184673503	-19.58790423	-26.03546015	-6.7628824	-0.655724219	-5.248487404	-0.551577271	0.127444964	0.029345338	-0.001300064	-9.574197209	0.070719021	-0.021218132	-29.11159713	-135.6049011	-1.416338638	-4.761160896	-42.04677218	-0.327516129	-32.4357245	-40.79261399	-30.15145678	-21.95177131	-28.63411892	-21.24335583	0.072389061	-0.055813525	-0.000206448	-17.23395726	-0.599783001	-0.25274241	-21.30506002	-62.45304838	0.309003524	-5.861315781	-32.78217162	-0.28559173	-26.33824196	-33.26900805	-18.26942827	-10.39714591	-16.90811034	-10.04535306	0.116652936	-0.021873965	-0.001028438	-13.48436692	-0.280691147	-0.137312549	-0.117439852	-0.020748299	-0.098682418	0.001473045	-0.089259917	-0.050429195	0.021560887	0.009126205	0.019000478	-0.01448343	-0.013337796	-0.019335348	-0.066447435	0.048461093	-0.018152707	-0.079975921	-0.018447398	-0.060445666	-0.010410716	-0.060197602	-0.043286749	-0.043681209	-0.002844213	-0.034057453	0.010047447	-0.026218893	-0.012355212	0.025492396	0.014083673	0.023490546
GWR_100_141	1.60164E-06	-2.63949948	0.012031356	-0.042460035	0.024234134	0.001668684	7.801131672	1.535564748	1.070914759	-1.590272025	13.65513297	-0.041398475	9.635237123	15.82812452	8.801147725	0.388404813	9.679619699	0.35800425	-0.031520183	-0.137042825	0.000283154	3.932028613	0.033657808	0.147529359	20.56704583	102.811201	1.761051424	0.911668771	31.83073662	0.133460444	19.22765449	31.59580498	20.76565543	14.49167704	21.69015014	13.00059369	-0.051283135	-0.022549052	0.001222941	8.500402135	0.382178523	0.227400085	18.19270909	59.0460509	1.848181871	-0.361626246	29.15146569	0.061895143	19.26982325	30.40713904	18.63321021	8.783396582	19.34781884	7.964200721	-0.057345662	-0.099660405	0.00060448	8.20479737	0.258804292	0.230504728	-0.004655632	-0.021384671	-0.01559554	0.001986243	0.00378639	0.004032836	-0.024131401	-0.010249606	-0.021842678	0.000702946	0.009723282	0.005893193	-0.004721492	-0.014364469	-0.011648652	0.009612113	-0.000858309	0.005747277	0.014629515	0.012162327	0.016969861	-0.002442514	-0.014378547	-0.010126859	0.000598983	-0.002021949	-0.000961898	-0.013891725	-0.01342549	-0.01735742
GWR_100_143	8.627E-06	-12.75603003	0.010533535	0.047553706	-0.032068026	-0.009960974	5.998292223	0.794785153	-0.313612418	-0.522288337	8.000609893	0.064048666	6.712922986	7.703121105	8.168859001	0.380816429	6.829269149	0.354405272	-0.007689845	-0.004837225	0.00024551	1.854147717	0.072763754	-0.009643329	7.723463202	27.59067274	-0.118151926	1.343472379	11.89800943	0.178166469	12.23357987	11.81086246	6.7394038	6.38647067	6.390703873	3.680680417	-0.037470382	0.062836658	0.002592359	14.03467297	-0.147685254	0.019591084	10.08801974	20.85737234	-0.28279862	0.580310886	14.91769231	0.152947611	13.68281595	14.88813666	10.57572558	4.6384749	9.301333598	3.191015343	-0.033919199	0.032848492	0.001018263	9.999762691	-0.020883231	0.021582881	0.023459192	-0.010069576	0.011788608	-0.003346181	0.0308786	0.015760594	-0.019867485	-0.007401496	-0.017081372	-0.004529531	-0.000164551	-0.003832896	0.014736017	-0.024627043	-0.004300286	0.024673976	0.002056469	0.016850807	0.007803568	0.025600539	0.02127929	0.013412196	-0.004546501	0.00723876	0.001080837	0.010024432	0.007422435	-0.006609999	-0.006341281	-0.008469509
GWR_100_147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-39.99379978	-183.6833284	-3.166939093	0.035593042	-57.50802626	-0.246305726	-42.36684935	-60.29216575	-45.76582943	-27.65607453	-41.5252192	-28.41526082	0.105049826	0.176996724	0.002483929	-25.07994587	-0.95341631	-0.358394162	-39.24476222	-153.3239503	-2.583050226	-0.049290086	-56.7450942	-0.236152228	-42.34474621	-59.63793794	-44.25801698	-23.63363856	-39.87893235	-24.32070182	0.106442975	0.175176524	0.000834204	-24.33326265	-0.848948532	-0.343798325	NA	-0.022420753	-0.018813884	NA	-0.001761074	-0.001509164	NA	0.003702295	0.004545541	NA	-0.002858517	-0.002110863	NA	-0.010335383	-0.008318717	NA	-0.014506574	-0.012411697	NA	-0.004740838	-0.004558997	NA	-0.008800954	-0.006836948	NA	0.000608884	0.000535319	NA	0.004838442	0.004771481
GWR_100_149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.45304046	74.80251372	1.171709512	3.540194775	20.96834222	0.122886369	18.70308994	21.8561704	14.32659261	10.00339106	9.765224735	11.34693433	-0.046807191	-0.023798306	-0.00023851	13.93666353	0.037316139	0.128651657	15.66868867	65.66236712	1.104942394	3.158077381	21.06272632	0.121346974	18.605803	21.93303098	14.96683585	8.767086959	10.54196725	9.869861758	-0.04456102	-0.023125926	-7.69945E-05	13.92616739	0.033783931	0.132211012	NA	0.008820103	0.007761555	NA	0.034460615	0.027042929	NA	0.001161639	0.001399405	NA	0.006532517	0.004653024	NA	-0.017149638	-0.013840006	NA	0.003169834	0.002972329	NA	0.019026504	0.017778075	NA	0.000788377	0.000767845	NA	0.009209825	0.007822562	NA	-0.00237126	-0.002323085
GWR_100_150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.40837686	50.69918552	-1.580482062	4.597317776	20.52854661	0.192536818	20.0790181	21.4929869	17.6344724	14.91595723	18.30633867	16.51921226	-0.029491154	0.026059817	-0.001093775	11.99966874	0.372241714	0.054376327	17.60521506	45.24229677	-1.23451008	4.125543068	20.62667738	0.188791485	19.97904125	21.57240006	18.22695897	12.99366601	18.93828078	14.31738023	-0.027342252	0.026113281	-0.000363251	12.02676306	0.332199188	0.059618765	NA	0.031181652	0.026783696	NA	0.003327586	0.002502021	NA	-0.007273161	-0.009045543	NA	0.007839368	0.005594284	NA	0.013394093	0.010908227	NA	0.022486664	0.019784039	NA	0.008607254	0.007985834	NA	0.009994025	0.008068358	NA	-0.00146883	-0.001225047	NA	-0.009971204	-0.009801661
GWR_100_151	-1.19036E-05	40.10497839	0.003891616	-0.186356006	0.093819567	-0.002993248	-20.10623503	-3.841395534	-2.271456326	0.911862383	-29.31924242	-0.137533602	-22.94856548	-31.63378567	-23.348302	-0.889373297	-21.86748042	-1.307542297	0.066076449	0.143735729	0.005530085	-18.1454559	-0.011836957	-0.251024946	-23.69626904	-127.609556	-4.225259317	1.532385424	-34.43941941	-0.158112872	-25.85706801	-32.51424781	-28.12615591	-17.57727414	-25.35125687	-17.13841113	0.016596969	-0.000418382	-0.001202181	-27.47235831	0.473084771	-0.302593888	-22.08101049	-59.583001	-4.029692201	1.626393366	-31.93916176	-0.16134749	-24.55372301	-31.88826796	-26.72450073	-8.288058698	-24.71422812	-8.341532156	0.044955772	0.081090876	0.003706243	-23.95499795	0.28360277	-0.300969641	-0.045287449	0.054569348	-0.001492643	0.005202512	-0.023094629	-0.009166449	0.010414496	0.006333836	0.010803699	-0.00743438	0.015500032	0.002025473	-0.029247498	0.044378204	0.004523885	-0.031943063	0.020938985	-0.007231223	-0.001576252	-0.019637105	-0.012629408	-0.015575965	0.016304482	-0.002289632	0.0075899	-0.012523095	-0.004394724	0.01257137	-0.002443883	0.005074481
GWR_100_152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-20.25257206	-111.4313183	-3.445150449	0.113214371	-29.09336036	-0.076738063	-20.28114987	-28.55196465	-23.59966766	-15.14513178	-20.54242735	-14.03136545	0.007826679	0.015605889	-0.001009762	-11.12920915	-0.420696932	-0.281307564	-19.65656422	-87.37515193	-2.683107142	0.031798898	-28.50866879	-0.071448759	-20.28227411	-28.06836121	-22.36668189	-12.2669578	-19.21644159	-11.39205594	0.009545204	0.01567674	-0.000327479	-10.59495013	-0.363924404	-0.267050295	NA	0.033887611	0.028107674	NA	-0.019699941	-0.015057944	NA	-0.004232336	-0.005406227	NA	0.006077602	0.004111074	NA	0.03137144	0.024386799	NA	0.021293307	0.018186636	NA	-0.007931533	-0.007440918	NA	0.011754683	0.009072289	NA	-0.0079078	-0.006573586	NA	-0.006813993	-0.006676696
GWR_100_154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.63020645	-57.82890287	-0.423682004	-0.097567243	-17.030571	-0.039498065	-13.3485611	-15.9318574	-12.70888086	-6.321444953	-13.25423297	-10.00417404	0.001300154	-0.014222883	0.005119411	1.48455415	-0.396740049	-0.097333996	-11.15402192	-46.70148717	-0.251192355	-0.171156706	-16.6124704	-0.03589449	-13.38318793	-15.58940935	-11.67831978	-5.278160961	-12.08723376	-8.489447268	0.003276092	-0.013669368	0.001716297	1.715710992	-0.352955686	-0.088653794	NA	0.034724231	0.029797237	NA	-0.013178378	-0.010508964	NA	0.007340309	0.009050552	NA	0.000294692	0.000160234	NA	0.027619349	0.022434322	NA	0.010309596	0.009186165	NA	-0.014573662	-0.013800101	NA	0.015360296	0.012324065	NA	-0.004828972	-0.004071965	NA	0.005887034	0.005803327
GWR_100_156	1.15002E-06	-4.265240769	-0.010670212	0.005332254	0.000263272	0.002355657	7.753884136	1.059500033	-0.133402872	-0.202926878	12.13087023	0.037964942	9.586531888	12.11242175	8.412046965	0.397719269	9.051576355	0.302745839	-0.025612595	-0.042117638	0.000873281	3.672293501	0.053606112	0.028011355	40.73621567	168.1748213	-0.115655197	2.683082038	63.77186525	0.283891897	53.3682222	65.82006895	37.25265294	27.13337952	36.86720086	26.04847228	-0.08303325	0.019825059	0.000708659	12.37439172	0.812539411	0.233658243	29.28250536	91.63709968	-0.127921129	1.539482177	45.93190705	0.195718636	38.41071259	47.15488364	27.45120937	15.24687988	27.31609068	14.61493994	-0.071313895	-0.016489536	0.000875444	10.14934313	0.516882264	0.163359989	0.008963904	-0.043214553	-0.015430578	0.003203268	0.014387295	0.010874975	-0.03476144	-0.005984425	-0.024970602	-0.004596627	0.009101966	0.000285244	0.001799722	-0.032145004	-0.015438822	0.023727415	-0.015346265	0.008412578	0.021708647	0.015259997	0.024168211	0.006943129	-0.023191625	-0.006752485	0.004643608	0.001666261	0.003781095	-0.014922775	-0.009893907	-0.016230273
GWR_100_157	9.30147E-07	-1.855299657	0.011393372	0.012042966	0.002368573	0.009022791	17.91090662	2.878529632	1.364373934	-1.24711145	23.9807838	0.11678873	20.30168372	23.75495712	24.31654026	0.879302035	24.94590398	0.982856453	-0.009282957	-0.02323933	-0.00083359	11.72408197	0.000784008	0.220690354	19.43062358	92.89147928	1.206458203	0.897111258	26.28967221	0.224817128	27.52437636	24.82259772	23.66629519	13.97952463	23.00785992	13.80755966	-0.023763547	0.055375817	-0.000619412	11.80615563	0.183149839	0.195357491	22.26414023	66.76329938	1.68776	0.110655093	30.33262509	0.216810905	29.21417407	29.30973781	27.80752353	10.35402012	27.45827589	10.22347847	-0.025419078	0.027478739	-0.000806773	13.75013568	0.14081576	0.240290085	0.008645595	0.000764248	0.005732162	-0.008457545	0.00789618	0.00042646	-0.031934129	-0.014466541	-0.026514229	-0.003401228	-0.000434544	-0.002510429	0.009903849	-0.005182013	0.001265789	0.021973351	0.011960655	0.018940275	0.010431931	0.015919069	0.016528959	0.006071134	0.000667727	0.003971382	-0.002637894	0.002716186	0.000923588	-0.014406273	-0.010542449	-0.014460221
GWR_100_158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0008947	90.91453603	5.137926548	-3.867510573	14.08301094	-0.033402135	5.122528676	14.99942644	22.42768704	8.997145804	20.70470807	7.181278241	0.012864406	-0.124114474	0.001843311	7.572252071	0.209058485	0.266510396	11.25937181	79.31229241	4.47635605	-3.621361469	14.23605186	-0.029991627	5.051791365	15.12447861	22.95097277	7.901353053	21.29598981	6.287913405	0.014775385	-0.122196814	0.000619789	7.685267452	0.186804602	0.266945866	NA	0.052210358	0.044672037	NA	0.016556794	0.01293007	NA	0.010002475	0.012347156	NA	0.015370098	0.011018288	NA	0.016655981	0.01355119	NA	0.016327984	0.014424052	NA	0.000378204	0.000251992	NA	0.015719688	0.012609079	NA	0.000898786	0.000780942	NA	0.000749555	0.000747892
GWR_100_159	1.82169E-08	1.219100505	0.015323075	-0.016299817	0.004195489	-0.005764946	15.93853785	2.346489002	0.488503416	4.056570091	24.37414194	0.180553021	20.49650466	26.52934853	10.74665149	0.933828183	9.196509436	0.872460904	-0.066798394	0.021356962	0.000637977	9.646201076	0.017614275	0.162931067	29.82518997	125.2289383	0.232362122	4.509668267	47.41403295	0.311258986	43.39704961	48.85330438	22.65762761	19.93003818	23.59112239	20.03151365	-0.097425237	0.057359815	-0.000664616	18.15647024	0.270126101	0.143625655	28.64928839	87.46467602	0.524769389	5.082225192	45.06042834	0.3045412	40.32134165	46.96537017	21.69243565	14.25565374	21.54276066	14.24350315	-0.102949414	0.048405167	0.000228573	17.26058642	0.207787369	0.180656316	-0.032299041	-0.073076818	-0.067651004	0.013208528	0.024107666	0.02418736	-0.003705545	-0.002040126	-0.003613435	0.015383134	0.027308703	0.027648622	-0.027350799	-0.051504261	-0.048387583	-0.017677146	-0.03484302	-0.032090233	0.012418539	0.015070648	0.016811186	-0.023194737	-0.04654341	-0.04439521	-0.002326933	-0.001025459	-0.001672497	-0.015910442	-0.01489882	-0.01837239
